id,Delta,R0,i0
6420,19.0,2.1216101423812854,5628.0
6421,15.0,2.210502287127799,3428.0
6422,19.0,2.1104460823090245,6971.0
6423,17.0,2.2837923241535942,3349.0
6424,21.0,2.278543595501757,3466.0
6425,17.0,2.187092696718291,3892.0
6426,18.0,2.459675461124534,2184.0
6427,19.0,2.2570836505031235,5197.0
6428,18.0,2.1561459875592806,6999.0
6429,19.0,2.0035653257927803,8565.0
6430,20.0,2.0587799209482456,8867.0
6431,17.0,2.078900959182022,7666.0
6432,21.0,2.2095482726324396,5398.0
6433,21.0,2.2208085364865155,4892.0
6434,20.0,2.117518251885322,8101.0
6435,16.0,2.2792395244729797,3134.0
6436,17.0,2.1393430581792323,5955.0
6437,17.0,2.264239249633954,3516.0
6438,20.0,2.0702854067922742,9367.0
6439,15.0,2.310187869719448,1807.0
6440,22.0,2.0307972143504758,7666.0
6441,23.0,2.0082221260967796,7666.0
6442,15.0,2.240052979688294,3761.0
6443,19.0,2.2933952973109366,3986.0
6444,19.0,2.177878913500371,6892.0
6445,22.0,2.1752796423405987,5529.0
6446,16.0,2.2346727857605626,4339.0
6447,17.0,2.16579624859829,3892.0
6448,18.0,2.122734889045783,4250.0
6449,20.0,2.1590485360063627,4780.0
6450,16.0,2.246718960517075,4403.0
6451,17.0,2.199915755095412,4507.0
6452,18.0,2.105934054935636,4971.0
6453,21.0,2.0315772207424416,9082.0
6454,18.0,2.2391668151129176,5271.0
6455,19.0,2.0991683584626704,8288.0
6456,13.0,2.3963005417657235,1518.0
6457,22.0,2.1003873777881337,9212.0
6458,20.0,1.9839802597912048,8550.0
6459,20.0,2.1939381284624933,2983.0
6460,18.0,2.1885167496138944,3172.0
6461,16.0,2.344343464202292,2105.0
6462,16.0,2.1237385459202907,5389.0
6463,19.0,2.269369142552361,4912.0
6464,13.0,2.373197473509859,2256.0
6465,18.0,2.2491846317879762,4724.0
6466,18.0,2.1688736079109097,5656.0
6467,20.0,2.1021183061400266,7584.0
6468,21.0,2.0653249284056305,8178.0
6469,21.0,2.0700160373869076,5576.0
