id,Delta,R0,i0
6674,19.0,1.8370004757778464,7793.0
6675,17.0,1.9322542045628543,8306.0
6676,16.0,2.0231391658960347,5841.0
6677,14.0,2.1036179515299454,2413.0
6678,13.0,1.9889488034994953,4265.0
6679,19.0,1.9374823286238798,4200.0
6680,18.0,1.993566154361013,4179.0
6681,18.0,1.982213921827277,4625.0
6682,19.0,1.8292994644755969,9871.0
6683,14.0,2.061108011059951,3213.0
6684,17.0,1.9697679809918105,6651.0
6685,13.0,2.159941827531815,2428.0
6686,13.0,2.2703859925920984,1369.0
6687,14.0,1.8882785907106994,6878.0
6688,19.0,1.8555627321436727,9181.0
6689,15.0,1.9147564019158092,7090.0
6690,19.0,1.9111991332140323,4895.0
6691,14.0,1.8458882360482425,7580.0
6692,17.0,1.9846841399261625,4340.0
6693,16.0,1.919190842469026,5889.0
6694,15.0,1.8599269295097844,9871.0
6695,19.0,1.8935123222521335,7867.0
6696,15.0,2.1446748239775686,3509.0
6697,14.0,2.0614890082996062,4071.0
6698,13.0,1.878742023327538,6626.0
6699,15.0,2.0320941668337684,3974.0
6700,11.0,2.108242034687028,2622.0
6701,13.0,2.0427933616463267,4160.0
6702,17.0,2.003057318147014,4230.0
6703,16.0,2.033845692846921,3178.0
6704,15.0,1.9812574891758592,5934.0
6705,13.0,1.928499100830564,5052.0
6706,16.0,2.0392637986994155,3189.0
6707,18.0,2.0540154824356534,3637.0
6708,18.0,1.955431043171675,5191.0
6709,14.0,1.8999619398584608,6651.0
6710,15.0,2.0185814858844537,5771.0
6711,14.0,1.9025488804794044,7237.0
6712,17.0,1.9814976492407401,5923.0
6713,13.0,2.0146015369843977,3742.0
6714,15.0,1.820398223416855,8218.0
6715,17.0,1.8512811512567804,9181.0
6716,20.0,1.8644041146902153,7331.0
6717,15.0,2.314485334170049,1423.0
6718,18.0,1.7875958915629833,9386.0
6719,17.0,1.8150118495558973,8398.0
6720,16.0,1.9328210368156422,6668.0
6721,15.0,2.2878960508012147,1835.0
6722,17.0,1.914790133457779,8353.0
6723,15.0,2.148804118758288,2067.0
6724,14.0,2.030149933737855,4173.0
6725,13.0,1.917720550689228,6249.0
6726,14.0,2.2207119814918297,2241.0
6727,18.0,2.0369664099076323,4511.0
6728,16.0,2.2681701429923553,1251.0
6729,12.0,2.238636243686283,2092.0
6730,19.0,1.8723185644882485,7268.0
6731,13.0,2.0682068646372618,2995.0
6732,12.0,2.151888419280888,2995.0
6733,15.0,1.9946600904714056,6023.0
6734,19.0,1.9458302595921,4511.0
6735,18.0,1.9104866122015336,6925.0
6736,18.0,1.8652210722638518,6240.0
6737,17.0,1.8437840792026445,6597.0
6738,19.0,1.807679969970941,9179.0
6739,13.0,1.8856656649222785,6836.0
6740,15.0,1.9870071315312436,4791.0
6741,18.0,1.9354324817640431,7069.0
6742,19.0,1.8635193159396402,6419.0
6743,20.0,1.8643568629520262,6499.0
6744,15.0,1.8489968957569896,6701.0
6745,17.0,2.313159314549177,908.0
6746,15.0,1.8766860388028492,7322.0
6747,13.0,2.1512637208359497,2092.0
6748,14.0,1.9770699641962068,6023.0
6749,15.0,1.9661809752004213,5938.0
6750,17.0,1.835378109763512,7824.0
6751,9.0,2.342264819031688,908.0
6752,14.0,1.999050829959367,5803.0
6753,14.0,1.8699985926681342,6145.0
6754,13.0,1.957677826570248,4878.0
6755,16.0,1.919607376812091,7593.0
6756,17.0,2.193032891656275,2192.0
6757,20.0,1.95783785234303,4967.0
6758,18.0,1.9729369094439395,4584.0
6759,17.0,1.9425257404380698,4064.0
6760,14.0,1.9910484648152176,3623.0
6761,18.0,1.8856163609971919,5938.0
6762,18.0,1.7703492957844436,9370.0
6763,15.0,1.8363659010431468,8004.0
6764,16.0,1.9754965168686334,4624.0
6765,16.0,1.895112795358549,8836.0
6766,19.0,1.9411785538011614,5602.0
6767,16.0,2.1162058123629186,2205.0
6768,18.0,1.8218990664129946,8385.0
6769,18.0,1.9352544387061732,7532.0
6770,18.0,2.0300331378818486,4037.0
6771,18.0,2.0161888989181254,3272.0
6772,17.0,1.9657129849799082,5239.0
6773,17.0,1.8957413029865884,7692.0
6774,17.0,1.9279428239524536,6587.0
6775,14.0,2.1680736244750185,1977.0
6776,15.0,1.9509185440833992,4584.0
6777,12.0,2.151000232872328,2428.0
6778,14.0,1.8773044716058127,6651.0
6779,15.0,1.9184627985508749,5175.0
6780,14.0,1.9871114477071774,4235.0
6781,14.0,1.8449168475280964,7717.0
6782,15.0,1.9635494158148192,4049.0
6783,20.0,1.83810036827093,8227.0
6784,19.0,1.9385162873996526,5840.0
6785,18.0,1.852660990997844,7196.0
6786,12.0,2.137912922994144,2905.0
6787,15.0,1.861887205285939,9974.0
6788,19.0,1.9327049090094937,4791.0
6789,16.0,2.0895569926028856,3384.0
6790,15.0,1.8910786030683049,8004.0
6791,20.0,1.8465375401898223,6836.0
6792,16.0,1.8164351381049622,9372.0
6793,10.0,2.307797887934212,908.0
6794,17.0,1.9745945016185988,5736.0
6795,17.0,1.9202602682625551,7516.0
6796,19.0,1.9560040497954703,4420.0
6797,15.0,2.2216408240664594,1639.0
6798,17.0,1.9333447862307411,7486.0
6799,16.0,1.9613994167054094,7073.0
6800,18.0,1.935501460476955,8083.0
6801,19.0,1.8349830303147194,9874.0
6802,14.0,1.833816359920174,8887.0
6803,15.0,2.241659208483737,2070.0
6804,11.0,2.381001256347386,908.0
6805,15.0,1.9437733957845806,7143.0
6806,18.0,1.8855759148888764,6444.0
6807,18.0,2.0008142491009626,3729.0
6808,12.0,2.031088482328683,4298.0
6809,15.0,2.0403686529724183,4116.0
6810,18.0,1.9375281077657962,6152.0
6811,17.0,2.3172213470644416,908.0
6812,15.0,2.023616109834888,5785.0
6813,17.0,2.1618068736825813,2241.0
6814,17.0,1.8856154447156097,7937.0
6815,16.0,2.2156597701386227,1492.0
6816,17.0,1.9833167619005418,6579.0
6817,19.0,2.052359564458076,2995.0
6818,19.0,1.8685132156492597,9517.0
6819,15.0,2.349997847166419,908.0
6820,18.0,1.7857721736389225,9983.0
6821,17.0,2.065609404747742,2995.0
6822,16.0,2.031496639534424,4071.0
6823,13.0,2.257810289637208,1977.0
6824,13.0,2.5246508054465138,729.0
6825,12.0,2.1624627948905473,2421.0
6826,15.0,2.0634956097668296,3190.0
6827,12.0,2.3038878913024674,1665.0
6828,9.0,2.299644045954954,908.0
6829,17.0,2.161118088734382,2697.0
6830,19.0,1.9309082896146441,5875.0
6831,13.0,2.044832734338354,4346.0
6832,17.0,1.8786157886856636,6455.0
6833,16.0,1.9342454480558062,5449.0
6834,12.0,1.97877642085815,4340.0
