id,Delta,R0,i0
7414,19.0,1.691615350045148,7712.0
7415,18.0,1.8620619686808992,4017.0
7416,17.0,1.7273543201663744,6917.0
7417,14.0,1.9869278746510135,2088.0
7418,18.0,1.8105475802454407,3279.0
7419,18.0,1.8673501804045014,3480.0
7420,15.0,1.9135122766293955,2595.0
7421,17.0,2.053321176860518,1525.0
7422,18.0,1.8200533506225969,3933.0
7423,18.0,1.7029068890788097,8271.0
7424,14.0,2.0168904556304557,1996.0
7425,17.0,1.7813491492677298,6020.0
7426,12.0,2.0090190334671925,1548.0
7427,20.0,1.6816027891944203,6784.0
7428,16.0,1.6931112035308769,5865.0
7429,13.0,2.0938147828213847,1457.0
7430,17.0,2.082829041044303,1017.0
7431,17.0,1.7969862220002135,5439.0
7432,15.0,2.108874532448728,1634.0
7433,15.0,1.6566399748777538,7305.0
7434,10.0,2.2372669835498984,721.0
7435,17.0,1.6511414262956603,8759.0
7436,15.0,1.8342006915001312,4616.0
7437,13.0,2.032543281001791,1730.0
7438,18.0,1.581444649683883,9767.0
7439,17.0,1.770025003373905,5285.0
7440,17.0,1.8214859479124679,4166.0
7441,14.0,2.0796419724270523,1255.0
7442,16.0,1.9644440358300341,2558.0
7443,18.0,1.801237417855362,4744.0
7444,18.0,1.9988791050126735,1528.0
7445,18.0,1.7572088728712743,4991.0
7446,15.0,1.9137429499686147,3533.0
7447,17.0,1.8774561305822786,2755.0
7448,16.0,1.8517316988439676,3736.0
7449,16.0,1.8527225554440712,4084.0
7450,13.0,2.0370296960658143,1254.0
7451,16.0,1.7217322790619904,5454.0
7452,15.0,1.9079221998259481,3145.0
7453,19.0,1.6747841287178813,6974.0
7454,17.0,1.6765921691825445,6929.0
7455,13.0,1.8199647170919495,3667.0
7456,11.0,2.073725313798469,1254.0
7457,19.0,1.8138373877949214,3736.0
7458,10.0,2.2858715772938467,721.0
7459,19.0,1.8234667381193517,3848.0
7460,19.0,1.8045233318034137,3950.0
7461,16.0,1.686019627762777,7712.0
7462,13.0,1.9174717527034257,2610.0
7463,16.0,1.7096017962251948,5493.0
7464,16.0,1.9147773739845355,3358.0
7465,18.0,1.7676410471167994,4616.0
7466,13.0,1.8361692382189823,3312.0
7467,17.0,2.0377646955043023,1254.0
7468,17.0,1.7589126346547352,6118.0
7469,13.0,2.026147306464294,1415.0
7470,19.0,1.738702575964538,5285.0
7471,13.0,2.199864325503816,721.0
7472,16.0,1.7347562179118248,5908.0
7473,13.0,1.8773546900986273,2780.0
7474,17.0,1.6244018509912432,8811.0
7475,16.0,1.659238200838406,7700.0
7476,18.0,1.6982517395049497,7309.0
7477,16.0,1.8323756231728052,5066.0
7478,16.0,1.6372505263833819,9247.0
7479,16.0,1.7394396495841844,6446.0
7480,10.0,2.2581243063388308,721.0
7481,20.0,1.6720595297445255,7220.0
