id,Delta,R0,i0
7328,19.0,1.8837359354521805,2025.0
7329,18.0,1.5880407531547889,8287.0
7330,14.0,1.7365335064850198,3949.0
7331,14.0,2.1443468957612963,854.0
7332,15.0,2.023863589339289,1443.0
7333,19.0,1.867202179271713,2566.0
7334,19.0,1.735530692887254,4185.0
7335,18.0,1.6678097630893316,5835.0
7336,19.0,1.555230681444688,7909.0
7337,15.0,1.808005116424079,3042.0
7338,17.0,1.6262005073294534,6245.0
7339,15.0,1.6714795485649443,6158.0
7340,19.0,1.6056045473251006,8534.0
7341,16.0,1.671188059893925,5890.0
7342,20.0,1.6072238730336172,6785.0
7343,19.0,1.685260548176845,6428.0
7344,15.0,1.7654583607060237,4116.0
7345,13.0,1.9518910054193028,1443.0
7346,15.0,1.869807482814555,3030.0
7347,18.0,1.752485027007853,4108.0
7348,18.0,1.6306261531983086,5700.0
7349,15.0,1.7237935644588847,4059.0
7350,17.0,1.7644219776926555,3680.0
7351,17.0,2.056747717581661,892.0
7352,20.0,1.6739126846009014,5490.0
7353,13.0,2.109224630473421,1187.0
7354,20.0,1.70812076920648,5194.0
7355,19.0,1.6128591951892532,6207.0
7356,17.0,1.6329723847987034,6015.0
7357,19.0,1.7433231191131096,4857.0
7358,17.0,1.8635020076364188,2207.0
7359,18.0,1.6997670502788966,4603.0
7360,15.0,1.723827025481033,5254.0
7361,18.0,2.054381231007478,854.0
7362,14.0,2.003919155437994,1254.0
7363,13.0,2.170925010941609,778.0
7364,21.0,1.5672535043009055,8737.0
7365,15.0,1.6218325809155372,6604.0
7366,20.0,1.6134960948684944,7257.0
7367,17.0,1.8102164093510342,3785.0
7368,17.0,1.750893694882323,4492.0
7369,14.0,1.8956603626288357,2405.0
7370,18.0,1.6451756361386631,4986.0
7371,18.0,1.6177782965268717,8366.0
7372,17.0,1.7022012225761542,4436.0
7373,16.0,2.021131981481143,1550.0
7374,18.0,1.7903317436327388,3141.0
7375,17.0,1.6557081125382844,5339.0
7376,19.0,1.7221916900866527,5268.0
7377,15.0,1.7133732877394718,4969.0
7378,17.0,1.698238459136302,5397.0
7379,20.0,1.680135236139103,4692.0
7380,19.0,1.6778587311748736,4152.0
7381,17.0,1.6276856159236985,8114.0
7382,19.0,1.631998697092515,8504.0
7383,17.0,1.6836129733410508,5487.0
7384,17.0,1.586368520473142,8656.0
7385,15.0,2.1315602321736535,854.0
7386,17.0,1.7258663961649237,4051.0
7387,14.0,1.8431024326264647,2624.0
7388,17.0,2.006911147378337,1187.0
7389,16.0,1.748639329710815,4181.0
7390,15.0,1.8064138028076362,2751.0
7391,19.0,1.5733924289843155,9200.0
7392,19.0,1.6153172855793934,9162.0
7393,19.0,1.8927523430575568,2025.0
7394,12.0,2.0839401635194275,778.0
7395,11.0,2.045888075100437,1444.0
7396,15.0,1.6522923438105743,5978.0
7397,12.0,2.1645238626324135,854.0
7398,13.0,1.8290187119864072,2566.0
7399,17.0,1.7070455098035522,3912.0
7400,20.0,1.5393914849075796,8781.0
7401,16.0,1.8334656077886717,3309.0
7402,16.0,1.6882588751500025,4548.0
7403,19.0,1.6531256355761275,5256.0
7404,20.0,1.5737711290455483,9784.0
7405,17.0,1.6153726519313145,7578.0
7406,17.0,1.9022099566803017,2624.0
7407,14.0,1.7384642143281115,4399.0
7408,17.0,1.8323866472279455,3351.0
7409,16.0,1.646506595927888,5573.0
7410,17.0,1.6133643535856361,8858.0
7411,19.0,1.716139464527489,5265.0
7412,20.0,1.8237575378751165,2624.0
7413,18.0,1.9317260513705485,1443.0
7414,20.0,1.5852455566977885,7188.0
7415,17.0,1.9315468754886496,1444.0
7416,18.0,1.714417953129259,5735.0
7417,15.0,1.6385647667376213,6004.0
7418,13.0,2.02578089185059,1443.0
7419,18.0,1.6819357104537074,4167.0
7420,20.0,1.5766880382832573,7061.0
7421,11.0,2.0745404643293806,854.0
7422,20.0,1.599690440384614,6428.0
7423,13.0,2.1384466058758416,854.0
7424,15.0,1.8292751683959014,3300.0
7425,17.0,1.8071718299920498,4518.0
7426,15.0,1.6059753288347685,7660.0
7427,15.0,1.6437934381885602,5621.0
7428,18.0,1.5954780593556421,7909.0
7429,15.0,1.806586496390103,3685.0
7430,17.0,1.6749394471067993,5835.0
7431,14.0,2.088261571763719,868.0
7432,17.0,1.7351202809009605,5589.0
7433,18.0,1.670416044553175,6428.0
7434,17.0,1.6183099787003163,8268.0
7435,17.0,1.8579624892373814,2166.0
7436,18.0,1.8645549792311054,2632.0
7437,18.0,1.5454791519634736,8086.0
7438,19.0,1.8825776838603947,1980.0
7439,17.0,1.6857751613385188,4988.0
7440,12.0,2.1547946928387756,854.0
7441,21.0,1.629950624863669,6143.0
7442,19.0,1.7830636342448756,3430.0
7443,16.0,1.7547458230472557,4984.0
7444,20.0,1.6607222142234201,6070.0
7445,16.0,1.8790407692878,3119.0
7446,20.0,1.5697180555857084,8960.0
7447,19.0,1.6442735081267636,6671.0
7448,18.0,1.5366936001829272,9293.0
7449,19.0,1.662890473196815,6428.0
7450,18.0,1.915254985024846,2145.0
7451,19.0,1.5704623556671904,8669.0
7452,18.0,1.8241431015751246,3616.0
7453,20.0,1.8126516086594886,2721.0
