id,Delta,R0,i0
6767,19.0,2.1275845932791184,6334.0
6768,20.0,2.232363385604547,4295.0
6769,20.0,2.1453003929061243,7911.0
6770,16.0,2.315259670563291,3550.0
6771,17.0,2.3495476639664603,4308.0
6772,16.0,2.2711704458691853,4509.0
6773,19.0,2.2239905235495563,4002.0
6774,15.0,2.293623684061087,3398.0
6775,18.0,2.5006742125279287,1798.0
6776,19.0,2.3369991868011866,3699.0
6777,19.0,2.2133117806174027,4440.0
6778,22.0,2.1592628637188436,6880.0
6779,17.0,2.287104357318105,4679.0
6780,17.0,2.187090042504881,6013.0
6781,17.0,2.2113808451770183,5504.0
6782,17.0,2.2331140729212415,4509.0
6783,19.0,2.083431857910453,8704.0
6784,22.0,2.139689114862287,7096.0
6785,20.0,2.1674907541436403,4911.0
6786,20.0,2.203835943274459,5143.0
6787,18.0,2.230575911467182,6604.0
6788,21.0,2.1420310331489283,6207.0
6789,19.0,2.3163036736145535,3128.0
6790,15.0,2.3516998130395876,2169.0
6791,20.0,2.2656956815071867,5123.0
6792,18.0,2.223397399728329,6391.0
6793,17.0,2.3598949994022953,4182.0
6794,16.0,2.380569824749722,3657.0
6795,16.0,2.414557089351492,2526.0
6796,19.0,2.1047911158802286,7482.0
6797,18.0,2.4358123223000923,2917.0
6798,13.0,2.567551692907384,1440.0
6799,16.0,2.2269592444393838,5613.0
6800,12.0,2.5095852892435726,1440.0
6801,22.0,2.19582750277811,6013.0
6802,17.0,2.3195724348846896,2569.0
6803,21.0,2.241935764386934,3606.0
6804,19.0,2.2483523993285743,4077.0
6805,20.0,2.381828946818497,2300.0
6806,17.0,2.480094938033103,1512.0
6807,18.0,2.082462287664434,9685.0
6808,19.0,2.3236272044403763,3615.0
6809,14.0,2.5458719361630715,1440.0
6810,20.0,2.3575132273396275,2718.0
6811,18.0,2.4504255135520885,1440.0
6812,19.0,2.3688206479504745,2812.0
6813,20.0,2.3275491404909396,3781.0
6814,16.0,2.321163532688847,3923.0
6815,17.0,2.131909044665737,7836.0
6816,18.0,2.147787007188062,8239.0
6817,17.0,2.274422877297573,5062.0
6818,20.0,2.264053677657008,5115.0
6819,18.0,2.4148403665471267,3067.0
6820,15.0,2.4308463036506485,1431.0
6821,20.0,2.219825789565056,5489.0
6822,18.0,2.436758268506143,3114.0
6823,20.0,2.2404377140489338,6024.0
6824,19.0,2.0849177030318455,9029.0
6825,20.0,2.299974516662918,3807.0
6826,22.0,2.177869876900463,7034.0
6827,22.0,2.1321558454434877,8588.0
6828,20.0,2.1371646044833894,5773.0
6829,18.0,2.3952590963498963,2239.0
6830,16.0,2.395081346700149,3206.0
6831,20.0,2.089886594009628,8598.0
6832,18.0,2.1953534802311188,6238.0
6833,20.0,2.183037786626267,6766.0
6834,22.0,2.135236750215405,6039.0
6835,17.0,2.184418171161113,5831.0
6836,20.0,2.1664543364850983,9214.0
6837,21.0,2.190611779317319,8297.0
6838,17.0,2.179228244055753,5171.0
6839,22.0,2.0929363869585034,8786.0
6840,21.0,2.16397865567261,9703.0
6841,14.0,2.54016170755706,1134.0
6842,14.0,2.5299538071377117,1480.0
6843,21.0,2.0926220773389708,7461.0
6844,17.0,2.332776092154043,3695.0
6845,18.0,2.2148420917846323,6334.0
6846,19.0,2.241872547259386,4610.0
6847,20.0,2.1151392967083393,8678.0
6848,19.0,2.22901660427028,4176.0
6849,21.0,2.2290924640086693,5922.0
6850,17.0,2.3387716221443955,3968.0
6851,17.0,2.235395075211982,4046.0
6852,19.0,2.3449127351752614,4308.0
6853,19.0,2.3353938365110314,3712.0
6854,16.0,2.278508662737186,4130.0
6855,17.0,2.5574184459944145,1494.0
6856,20.0,2.13856727472954,9935.0
6857,20.0,2.3030621402651494,3898.0
6858,18.0,2.1993487440048614,4911.0
6859,21.0,2.129862488422844,9288.0
6860,21.0,2.1350768480929325,8573.0
6861,20.0,2.259701871207272,6428.0
6862,18.0,2.201807375639144,4621.0
6863,20.0,2.293752775371977,3153.0
6864,15.0,2.6149614175643237,1440.0
6865,22.0,2.0915287927804753,7165.0
6866,19.0,2.1998645478421506,7365.0
6867,20.0,2.301608863359504,4578.0
6868,19.0,2.26199833742709,5177.0
6869,15.0,2.75913632550143,780.0
6870,16.0,2.3081200718671626,3019.0
6871,18.0,2.4856603432937465,2841.0
6872,20.0,2.3714084658247776,2507.0
6873,17.0,2.4690470779271214,2830.0
6874,17.0,2.2344191466820034,4061.0
6875,20.0,2.1515524698271573,7338.0
6876,18.0,2.325647177499447,4246.0
6877,17.0,2.400237610663035,2373.0
6878,19.0,2.289308757181799,3017.0
6879,19.0,2.215442424698098,7689.0
6880,16.0,2.223328775338702,4508.0
6881,18.0,2.1428921755690475,8685.0
6882,18.0,2.3255111587117767,3220.0
6883,20.0,2.233917033769656,7318.0
6884,21.0,2.1771471359054084,4919.0
6885,18.0,2.1869704786660606,5407.0
6886,20.0,2.3357210152613956,4017.0
6887,19.0,2.3627382628874583,3002.0
6888,18.0,2.1895953198027818,8014.0
6889,15.0,2.388554815059981,2983.0
6890,22.0,2.14408380865612,8190.0
6891,18.0,2.0907868302935118,9323.0
6892,16.0,2.2210027812109265,5066.0
6893,19.0,2.0932420713090814,7323.0
6894,20.0,2.215227663755897,7679.0
6895,19.0,2.2791679302412953,5387.0
6896,21.0,2.179972283079139,6813.0
6897,20.0,2.0815056810888035,8211.0
6898,19.0,2.1500900410682466,8612.0
6899,22.0,2.154800860473308,7504.0
6900,17.0,2.1495093880683727,6604.0
6901,18.0,2.2252535736251224,6084.0
6902,20.0,2.193910991027017,5941.0
6903,17.0,2.4145398246351566,3376.0
6904,19.0,2.430283072179029,2959.0
6905,18.0,2.181034910420911,6133.0
6906,17.0,2.44019892871689,2472.0
6907,17.0,2.273829183695498,5391.0
6908,19.0,2.1558093288556566,7323.0
6909,19.0,2.164464159917207,6644.0
6910,18.0,2.187722276976459,6431.0
6911,15.0,2.5987832811147955,1440.0
6912,14.0,2.775158919203738,503.0
6913,21.0,2.1318345296308854,9127.0
6914,21.0,2.105393045040495,8410.0
6915,17.0,2.2370882565216617,4397.0
6916,15.0,2.4630993931928304,1331.0
6917,20.0,2.126454631911184,9482.0
6918,19.0,2.324015783512142,4338.0
6919,14.0,2.4719601937089806,1480.0
6920,19.0,2.195061522617217,5525.0
6921,20.0,2.1942536717235557,5387.0
6922,18.0,2.3182567709358315,3515.0
6923,18.0,2.1093646410446665,8259.0
6924,17.0,2.425106820317054,2791.0
6925,17.0,2.3789402517786638,2507.0
6926,17.0,2.2564682073936755,4092.0
6927,20.0,2.257157447494604,5066.0
6928,22.0,2.2396341829178357,5584.0
6929,17.0,2.226130206672848,4497.0
6930,17.0,2.1355525691366486,6937.0
6931,19.0,2.304321084625717,4914.0
6932,17.0,2.2633196583771693,4679.0
6933,16.0,2.2893486264056184,3067.0
6934,21.0,2.2326745882254273,4679.0
6935,21.0,2.232712128970833,6003.0
6936,18.0,2.3013776849410967,5115.0
6937,20.0,2.164203619155433,7371.0
6938,20.0,2.216037677377484,6812.0
6939,18.0,2.2633988869799353,3355.0
6940,19.0,2.362972630152299,1964.0
6941,20.0,2.1548322793514902,5174.0
6942,20.0,2.1636783196895855,5883.0
6943,16.0,2.3440994927039456,4000.0
6944,19.0,2.3091384318331434,4182.0
6945,20.0,2.2004747884916847,7323.0
6946,20.0,2.2008683839409366,4493.0
6947,22.0,2.1169717599211455,8370.0
6948,19.0,2.443074023044627,2903.0
6949,19.0,2.332553486304229,2718.0
6950,21.0,2.3016361191759365,4352.0
6951,16.0,2.3105370887101047,3067.0
6952,20.0,2.238885246995934,5099.0
6953,20.0,2.2114051079669013,4043.0
6954,18.0,2.3911567167086827,2472.0
6955,17.0,2.1945721064112935,4875.0
6956,21.0,2.171717148768148,7330.0
6957,20.0,2.164646920152111,8916.0
6958,19.0,2.3563076135281724,4352.0
6959,18.0,2.142793713067382,8950.0
6960,19.0,2.229680097946938,5607.0
6961,20.0,2.301731146086672,4606.0
6962,17.0,2.3519482292952287,3320.0
6963,19.0,2.407331483528338,3807.0
6964,17.0,2.165178257753196,5368.0
6965,19.0,2.2397318265490336,4621.0
6966,17.0,2.464439348715302,1939.0
6967,14.0,2.581131918559933,1134.0
6968,18.0,2.3136748288425055,4587.0
6969,18.0,2.460475348857022,2425.0
6970,21.0,2.1452933081539505,5556.0
6971,17.0,2.172580752737118,6826.0
6972,19.0,2.0966948276778097,8157.0
6973,14.0,2.4523147851379483,1512.0
6974,19.0,2.2636929374663484,4911.0
6975,22.0,2.172475253438212,5391.0
6976,19.0,2.3435952884354183,3067.0
6977,19.0,2.2357453451345037,6797.0
6978,17.0,2.5823577952798216,1440.0
6979,22.0,2.2105761934324657,5953.0
6980,16.0,2.278920880604093,3220.0
6981,17.0,2.374124862953506,2917.0
6982,18.0,2.119425137418119,6720.0
6983,21.0,2.257927078699577,3712.0
6984,20.0,2.268989295824696,4209.0
6985,19.0,2.057902138996193,9181.0
6986,21.0,2.232775855540388,6332.0
6987,20.0,2.1843112358863257,6525.0
6988,13.0,2.5657222523513417,1440.0
6989,20.0,2.0927309860914995,7365.0
6990,20.0,2.1774987827581422,7760.0
6991,20.0,2.083524607021814,7533.0
6992,22.0,2.1279175578031753,6167.0
6993,21.0,2.184474573742421,6191.0
6994,20.0,2.136291984825768,9751.0
6995,19.0,2.226001899214957,4623.0
6996,18.0,2.354558697399829,3809.0
6997,20.0,2.2682704342842777,3290.0
6998,18.0,2.3951109560739745,2698.0
6999,22.0,2.1532116467424802,6848.0
7000,21.0,2.202135112613566,4875.0
7001,20.0,2.1633169698832377,7629.0
