id,Delta,R0,i0
6960,12.0,1.835238352331243,2959.0
6961,15.0,1.7663568998740684,3086.0
6962,14.0,1.6400913671078914,5490.0
6963,20.0,1.6297252765815664,7602.0
6964,17.0,1.9784515519152066,1429.0
6965,17.0,1.5512229028627116,8199.0
6966,18.0,1.8169864955904222,3625.0
6967,18.0,1.6895213580113988,6717.0
6968,17.0,1.6700804533901976,6557.0
6969,17.0,1.6745764250639903,6530.0
6970,16.0,1.7806858961904934,3840.0
6971,18.0,1.634662653007341,7602.0
6972,18.0,1.8116034495391085,3460.0
6973,18.0,1.6774015820942265,7081.0
6974,17.0,1.674588277956825,5434.0
6975,20.0,1.6870352401616682,4958.0
6976,16.0,1.6167531298223656,6972.0
6977,18.0,1.6794476404616216,5202.0
6978,18.0,1.9140880377928966,2507.0
6979,13.0,1.856808502858535,2971.0
6980,19.0,1.6462263919947804,4942.0
6981,20.0,1.6647583430454573,6574.0
6982,21.0,1.5961514356016615,9360.0
6983,17.0,1.825388117390893,2443.0
6984,16.0,1.6234536880762869,5694.0
