id,Delta,R0,i0
6861,17.0,2.0803324616597973,5771.0
6862,18.0,2.241393649543049,2580.0
6863,21.0,2.076425987695492,8637.0
6864,17.0,2.286571745557126,2840.0
6865,18.0,2.163624700024385,6788.0
6866,20.0,2.235838937029269,4079.0
6867,19.0,2.21478994853238,3754.0
6868,16.0,2.1908065852312872,4079.0
6869,15.0,2.2744386460833,4348.0
6870,19.0,2.096784692786534,5189.0
6871,20.0,2.1193710088249667,7781.0
6872,19.0,2.28777442558633,3869.0
6873,18.0,2.2234168936905565,5197.0
6874,19.0,2.2566782094645865,4236.0
6875,20.0,2.247536610257558,4368.0
6876,21.0,2.27761522209215,3025.0
6877,19.0,2.2107285207745555,4735.0
6878,14.0,2.446605168744215,2149.0
6879,21.0,2.164471947661661,5361.0
6880,19.0,2.1942988129305334,3726.0
6881,17.0,2.3925901280621873,1677.0
6882,18.0,2.4632442815137305,1827.0
6883,19.0,2.1672559523438606,5113.0
6884,22.0,2.104036959907553,6453.0
6885,19.0,2.151909038513033,5025.0
6886,20.0,2.070926691618046,9511.0
6887,16.0,2.608381891543261,1151.0
6888,19.0,2.151306406302417,5789.0
6889,19.0,2.1698746955445443,4807.0
6890,19.0,2.12496442356221,6330.0
6891,19.0,2.225750077486186,5691.0
6892,20.0,2.2467122101956143,3684.0
6893,18.0,2.4713008427254772,1389.0
6894,21.0,2.055582602700123,8410.0
6895,19.0,2.1449223576247753,5103.0
6896,20.0,2.1521985820023954,6924.0
6897,17.0,2.275190807082535,3063.0
6898,21.0,2.1176872497538364,7842.0
6899,19.0,2.229713079463338,2688.0
6900,17.0,2.3611321900682185,3349.0
6901,19.0,2.2202787395518717,4489.0
6902,20.0,2.0316254451981086,9319.0
6903,19.0,2.109037153462275,7949.0
6904,18.0,2.0385257458410426,8555.0
6905,18.0,2.335844230571772,1827.0
6906,21.0,2.175897053680691,5803.0
