all_race_ethnicity,Asian_Pacific_Islander,Black_African_American,Hispanic_Latino,White,date
39.2732958,0.0,9.1170192,5.9738136,14.2332476,2024-02-10
29.0280882,0.0,8.9270813,0.0,7.3903400999999995,2024-02-17
25.613019,0.0,0.0,0.0,10.6749357,2024-02-24
29.0280882,0.0,7.2176402,9.2096293,5.474326,2024-03-02
15.367811399999999,0.0,0.0,5.9738136,5.474326,2024-03-09
21.344182500000002,0.0,0.0,8.4629026,6.842907500000001,2024-03-16
18.782880600000002,0.0,0.0,0.0,6.842907500000001,2024-03-23
10.245207599999999,0.0,6.4578886,0.0,0.0,2024-03-30
11.952742200000001,0.0,0.0,0.0,4.6531771,2024-04-06
14.5140441,0.0,4.3685717,0.0,5.2006097,2024-04-13
6.8301384,0.0,0.0,0.0,0.0,2024-04-20
4.2688365,0.0,0.0,0.0,0.0,2024-04-27
4.2688365,0.0,0.0,0.0,0.0,2024-05-04
5.122603799999999,0.0,0.0,0.0,0.0,2024-05-11
5.122603799999999,0.0,0.0,0.0,0.0,2024-05-18
3.4150692,0.0,0.0,0.0,0.0,2024-05-25
5.122603799999999,0.0,0.0,0.0,0.0,2024-06-01
5.976371100000001,0.0,0.0,0.0,0.0,2024-06-08
14.5140441,0.0,4.7484475,0.0,0.0,2024-06-15
5.976371100000001,0.0,0.0,0.0,0.0,2024-06-22
8.537673,0.0,0.0,0.0,0.0,2024-06-29
11.0989749,0.0,0.0,0.0,3.2845956,2024-07-06
16.2215787,0.0,0.0,0.0,4.6531771,2024-07-13
15.367811399999999,0.0,5.8880749,0.0,0.0,2024-07-20
18.782880600000002,0.0,3.798758,0.0,4.1057445,2024-07-27
19.6366479,4.989916,0.0,0.0,5.474326,2024-08-03
23.905484400000002,0.0,5.5081991,7.9650848,5.2006097,2024-08-10
14.5140441,5.1146639,0.0,0.0,0.0,2024-08-17
14.5140441,0.0,0.0,0.0,4.6531771,2024-08-24
11.0989749,0.0,0.0,0.0,4.6531771,2024-08-31
21.344182500000002,5.1146639,0.0,0.0,6.0217586,2024-09-07
13.6602768,0.0,0.0,0.0,0.0,2024-09-14
14.5140441,0.0,7.9773917999999995,0.0,0.0,2024-09-21
